Foodstatus,Schooling_year,Age,Household_size,Rainfed_area,Irrigated_area,Remittance,No_livestock,Infrastructure_Index,Region,Sex,Caste,Livelihood,School_Class,Household_Class,Remitance_Class,Foodstatus_ID,Sex_ID,Region_ID,Livelihood_ID
1,5,41,7,0.661,0,0,4.1,0.949,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,49,6,0.046,0.035,0,2.716,0.949,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,50,7,0,0.153,0,1.792,0.949,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,53,5,1.637,0,0,3.2,0.949,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,35,7,1.001,0.334,0,9.12,0.949,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,35,7,1.001,0.334,0,9.12,0.949,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,35,7,1.001,0.334,0,9.12,0.949,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,56,4,0,0,0,0.7,0.949,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,4,35,7,0.259,0.104,0,3.503,0.949,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,4,28,6,0.103,0.007,0,0.063,0.949,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,65,10,0,8.375,0,6.78,0.949,1,0,0,0,0,1,0,Food adquate,Male,central,Non Agriculture Household
0,0,72,6,0.067,0.467,0,4.95,0.949,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,40,4,0,0.09,0,0.719,0.949,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,4,25,7,2.325,0,0,1.681,0.949,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,72,9,0.668,0,0.999,1.837,0.95,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,43,5,0,0,157.25,0.6,0.95,1,1,0,1,0,1,0,Food inadquate,Female,central,Agriculture Household
0,0,35,8,10.01,16.983,0,1.4,0.95,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,37,6,0.033,0,0,0.3,0.95,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,55,11,0,31.396,0,3.5,0.95,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,47,7,0.566,0.203,0,3.44,0.95,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,38,5,0.167,0.2,0,2.1,0.95,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,32,5,0.167,0,11.9,0.7,0.95,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,38,6,0,0,0,0.1,0.95,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,60,5,0.3,0,0,0,0.95,1,1,0,1,0,1,0,Food inadquate,Female,central,Agriculture Household
1,0,34,6,0,0,0,1.1,0.95,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,37,4,0.011,0,0,2.42,0.95,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,8,52,5,0,0,178.5,4.22,0.95,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,40,5,0.044,0.079,0,0,0.95,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,2,38,4,0.051,0.102,0,1.25,0.95,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,2,38,4,0.051,0.102,0,1.25,0.95,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,71,6,0.165,0,0,0.92,0.95,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,36,5,0,0,0,0.36,0.95,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,36,5,0,0,0,0.36,0.95,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,36,5,0,0,0,0.36,0.95,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,47,10,0.318,0.005,0,4.64,0.95,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,72,9,0.667,0,0,1.82,0.95,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,51,7,0.072,0.157,0,3.625,0.95,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,11,38,7,0,23.456,0,3.28,0.95,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,48,6,6.74,0,170,1.4,0.95,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,8,37,6,1.936,0.86,0,1.28,0.95,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,33,6,0.013,0,0,1.229,0.951,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,65,8,0.712,0.102,38.25,3.48,0.951,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,65,8,0.712,0.102,38.25,3.48,0.951,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,56,6,0,0,0,0.7,0.951,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,40,6,0,0.334,0,0.9,0.951,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,3,28,5,0.203,0.254,35.7,2.45,0.951,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,66,7,0,0.1,187,0.7,0.951,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,3,27,6,0.771,0.006,0,3.34,0.951,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,7,28,6,0.067,0,0,0,0.951,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,8,37,7,0,0,0,6.97,0.951,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,8,37,7,0,0,0,6.97,0.951,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,33,4,0.066,0.01,0,1.727,0.951,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,31,7,0.034,0,0,1.43,0.951,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,46,6,0,0,0,0.4,0.951,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,0,45,8,0,0,0,0,0.951,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,12,31,5,0,0.1,0,0,0.983,4,0,0,1,1,1,0,Food adquate,Male,midwest,Agriculture Household
0,0,34,5,0,0,0,1.19,0.951,1,1,0,1,0,1,0,Food adquate,Female,central,Agriculture Household
0,0,56,9,0,0,93.5,2.4,0.951,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,34,5,0,0,0,1.19,0.951,1,1,0,1,0,1,0,Food adquate,Female,central,Agriculture Household
1,0,32,4,0,0,2.335,0.135,0.951,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,1,38,6,0,0,0,1.2,0.951,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,51,9,0.247,0,0,5.86,0.951,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,31,7,0.399,0.004,0,1.45,0.952,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,6,35,5,0,0,12.75,1.94,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,1,46,5,0.172,0.763,0,3.05,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,6,35,5,0,0,12.75,1.94,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,6,35,5,0,0,12.75,1.94,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,6,35,5,0,0,12.75,1.94,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,40,4,0,0.1,0,0.7,0.952,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,52,9,0,0,0,2.2,0.952,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,50,9,0.267,0.734,0,5.4,0.952,1,1,0,1,0,1,0,Food adquate,Female,central,Agriculture Household
0,0,50,9,0.267,0.734,0,5.4,0.952,1,1,0,1,0,1,0,Food adquate,Female,central,Agriculture Household
0,0,33,6,0,0,0,1.83,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,33,6,0,0,0,1.83,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,2,29,5,0,0.234,0,1.4,0.952,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,43,5,0,0,143.626,0.574,0.952,1,1,0,1,0,1,0,Food inadquate,Female,central,Agriculture Household
0,0,40,9,0,0.4,0,0.88,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,40,9,0,0.4,0,0.88,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,56,6,0,0,0,2.43,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,56,6,0,0,0,2.43,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,26,4,0,0,0,0.593,0.952,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,11,27,4,0,0.1,0,0.03,0.952,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,81,4,0,0.011,0.146,0,0.952,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,35,7,0,0,0,0,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,35,7,0,0,0,0,0.952,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,38,7,0,0,0,0,0.952,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,0,32,6,0,0,0,0,0.952,1,1,0,1,0,1,0,Food inadquate,Female,central,Agriculture Household
1,0,49,6,0.073,0.048,0,2.323,0.953,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,56,6,0.006,0,0,0.657,0.953,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,43,7,0.078,0.235,72.691,5.292,0.953,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,45,7,0,0,0,3.2,0.953,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,32,4,0,7.747,0.108,0.617,0.953,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,39,5,0.011,0.052,9.796,2.271,0.953,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,2,34,5,0,0,0,2.17,0.953,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,26,4,0,0,102,0,0.953,1,1,0,0,0,1,0,Food inadquate,Female,central,Non Agriculture Household
1,4,27,6,0.135,0.086,0,0.522,0.953,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,60,5,0,0,0,1,0.953,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,60,5,0,0,0,1,0.953,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,56,6,0,0,0,0.664,0.953,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,4,28,4,0.034,0,0,1.704,0.953,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,55,5,0.814,0.254,102,3.8,0.953,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,3,26,6,0.021,0.009,0,3.45,0.953,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,25,5,0,0,0,0.056,0.953,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,40,10,0,11.01,246.5,1.6,0.953,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,44,6,6.706,15.081,2.55,0.8,0.953,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,4,53,5,0,0,25.5,3.09,0.954,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,4,53,5,0,0,25.5,3.09,0.954,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,58,12,0.033,0.467,85,1,0.954,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,0,37,7,0,0.2,0,0.8,0.954,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,5,32,5,0.275,0.153,0,3.36,0.954,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,49,6,0.067,0.051,0,2.36,0.954,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,46,8,0.1,0.334,0,3.72,0.954,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,5,35,10,0,0.667,0.85,2.2,0.954,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,56,5,1.001,0.334,8.5,0.7,0.954,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,56,5,1.001,0.334,8.5,0.7,0.954,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,7,35,5,0.254,0,0,0.2,0.954,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,7,35,5,0.254,0,0,0.2,0.954,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,45,8,0,0,0,1.96,0.954,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,3,27,8,0,0,0,0.538,0.954,1,0,1,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
0,0,53,4,0,0,10.2,1.5,0.954,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,53,4,0,0,10.2,1.5,0.954,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,40,5,0,0.067,0,0,0.954,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,42,6,0.153,0.254,0,0.97,0.954,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,42,6,0.153,0.254,0,0.97,0.954,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,52,4,0.215,0.051,0,3.919,0.954,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,5,40,8,0.467,0,0,3.677,0.954,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,34,6,0.088,0.175,0,3.191,0.954,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,40,7,0,0.1,0,0.8,0.954,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,38,5,0,0.067,12.75,2.1,0.954,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,3,35,5,0,0,0,2.65,0.955,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,3,35,5,0,0,0,2.65,0.955,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,34,4,0,0,68,1.01,0.955,1,1,0,1,0,1,0,Food adquate,Female,central,Agriculture Household
1,5,35,8,0,0.467,57.8,1.5,0.955,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,4,37,5,0.159,0.134,0,1.6,0.955,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,34,4,0,0,0,0.161,0.955,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,59,6,0,0,0,3.46,0.955,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,53,7,0,0.334,0,2.2,0.955,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,60,5,0,0,55.284,0.8,0.955,1,1,0,0,0,1,0,Food inadquate,Female,central,Non Agriculture Household
0,0,54,7,0.356,1.017,0,5.67,0.955,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,54,7,0.356,1.017,0,5.67,0.955,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,51,9,0,0,0,2.015,0.955,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,3,25,7,0,0,0,0,0.955,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,46,7,0.383,0.113,0,3.387,0.955,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,4,26,4,0.102,0.051,0,1.4,0.955,1,0,1,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,7,39,7,0,0.132,2.177,0.416,0.955,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,44,7,0,11.478,0,4.71,0.955,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,52,9,0.044,0,0,5.94,0.956,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,45,8,0,0.053,4.782,0,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,33,6,0.008,0.016,2.015,1.046,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,37,6,0.021,0,0,0.187,0.956,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,28,4,0.003,0.002,0,1.21,0.956,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,28,4,0.003,0.002,0,1.21,0.956,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,4,38,16,0.015,0.014,72.25,14.32,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,25,5,0.149,0,0,2.1,0.956,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,25,5,0.149,0,0,2.1,0.956,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,68,10,0.712,0.661,8.5,6.98,0.956,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,38,10,0,6.054,141.661,1.6,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,75,7,0,0.667,0,3.2,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,52,9,0.235,0,0,1.7,0.956,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,5,34,6,0.509,0,0,2.52,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,48,10,6.94,0,0,4.5,0.956,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,48,10,6.94,0,0,4.5,0.956,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,7,30,4,0.069,0,19.46,2.267,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,54,4,0,0,0,1.4,0.956,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,51,9,0,0,0,1.972,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,4,28,4,0,0,0,1.82,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,35,6,0.001,0.001,0,2.12,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,4,26,4,0.099,0.049,0,1.36,0.956,1,0,1,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,0,36,5,0.305,0,0,2.71,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,39,7,0,0,0,0.021,0.956,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,0,37,5,0,0.035,26.921,1.909,0.956,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,11,45,4,0,0,0,2.7,0.956,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,64,12,0,0,0,0,0.956,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,0,50,12,0.033,0,6.154,0.773,0.957,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
0,12,31,5,0,0.1,0,0,0.983,4,0,0,1,1,1,0,Food adquate,Male,midwest,Agriculture Household
0,12,42,4,0.033,0.167,59.5,0,0.984,4,0,0,0,1,1,0,Food adquate,Male,midwest,Non Agriculture Household
0,12,30,5,0,0,0,2,0.987,4,0,1,1,1,1,0,Food adquate,Male,midwest,Agriculture Household
1,0,50,11,0,0,0,0,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,36,5,0.222,0,11.655,2.433,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,48,10,0.28,0.003,0,3.66,0.957,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,48,10,0.28,0.003,0,3.66,0.957,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,64,12,0,0,0,0,0.957,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,5,39,8,0.362,0,0,3.45,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,32,4,0,0,0,0,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,36,8,0,0,0,1.41,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,32,4,0.021,0.001,0,1.6,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,60,4,0.229,0.356,0,3.6,0.957,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,60,4,0.229,0.356,0,3.6,0.957,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,8,24,4,0,0.734,0,0,0.957,1,0,1,0,0,1,0,Food adquate,Male,central,Non Agriculture Household
1,0,79,4,0,0,0,0,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,10,45,10,0,0.968,0,3.06,0.957,1,0,0,0,0,1,0,Food adquate,Male,central,Non Agriculture Household
1,5,39,7,0.664,0.102,0,3.731,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,30,6,0,0,0,0,0.957,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
0,8,29,5,0.1,0.334,0,1.57,0.957,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,44,4,0,0,2.311,1.378,0.957,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,45,4,5.148,11.069,56.209,0.386,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,10,52,4,0,1.335,0,1.4,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,56,6,0,0,0,1.513,0.957,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,42,7,0,0,0,3.74,0.958,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,35,6,0.05,0.083,0,2.511,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,50,6,0,0,28.56,0,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,50,6,0.468,0.014,0,3.44,0.958,1,0,1,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,26,4,0,0,0,0,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,7,40,4,0.051,0.407,0,0.95,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,75,7,0.001,0.602,0,3.234,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,43,6,0.712,0,0,4.1,0.958,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,43,6,0.712,0,0,4.1,0.958,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,43,6,0.712,0,0,4.1,0.958,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,50,11,0,0.028,0,0.146,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,28,6,0.543,0.171,0,2.889,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,64,12,0,0.004,53.132,0,0.958,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,7,30,4,0,0,21.25,2.2,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,8,33,5,0,0,0,3.3,0.958,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,35,5,0,0,42.5,1.7,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,7,58,5,0,6.873,17,2.1,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,45,7,0,0,0,0,0.958,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,0,32,4,0.017,0.529,0,1.45,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,0,48,5,0,0,0,0.6,0.958,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,48,5,0,0,0,0.6,0.958,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
0,0,48,5,0,0,0,0.6,0.958,1,0,1,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,5,36,8,0,0.411,52.765,1.415,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,36,6,0,4.805,0,0.22,0.958,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,19,7,0,0,0,0.1,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,50,11,0,0.069,0,0.29,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,26,4,0,0,0,0.043,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,35,4,0,0,0,0.1,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,35,10,0,0,13.6,1.6,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,32,4,0,0.067,0,0,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,30,6,0.025,0,22.471,0.029,0.959,1,0,0,0,0,1,0,Food inadquate,Male,central,Non Agriculture Household
1,0,30,5,0.017,0,4.642,0.358,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,50,6,0,0.167,0,0.7,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,0,51,6,9.607,0.01,0,2.871,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
0,5,42,6,0.031,0.007,0,2.67,0.959,1,0,0,1,0,1,0,Food adquate,Male,central,Agriculture Household
1,0,36,6,0,3.753,0,0.172,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,4,27,5,0.246,0,42.034,1.253,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
1,7,32,4,0,0.485,17.571,2.321,0.959,1,0,0,1,0,1,0,Food inadquate,Male,central,Agriculture Household
